D8m6580	D8m6581	D8m6582	D8m6583	D8m6584	D8m6585	D8m6586	D8m6587	D8m6588	D8m6589	D8m6590	D8m6591	D8m6592	D8m6593	D8m6594	D8m6595	D8m6596	D8m6597	D8m6598	D8m6599	D8m6600	D8m6601	D8m6602	D8m6603	D8m6604	D8m6605	D8m6606	D8m6607	D8m6608	D8m6609	D8m6610	D8m6611	D8m6612	D8m6613	D8m6614	D8m6615	D8m6616	D8m6617	D8m6618	D8m6619	D8m6620	D8m6621	D8m6622	D8m6623	D8m6624	D8m6625	D8m6626	D8m6627	D8m6628	D8m6629	D8m6630	D8m6631	D8m6632	D8m6633	D8m6634	D8m6635	D8m6636	D8m6637	D8m6638	D8m6639	D8m6640	D8m6641	D8m6642	D8m6643	D8m6644	D8m6645	D8m6646	D8m6647	D8m6648	D8m6649	D8m6650	D8m6651	D8m6652	D8m6653	D8m6654	D8m6655	D8m6656	D8m6657	D8m6658	D8m6659	D8m6660	D8m6661	D8m6662	D8m6663	D8m6664	D8m6665	D8m6666	D8m6667	D8m6668	D8m6669	D8m6670	D8m6671	D8m6672	D8m6673	D8m6674	D8m6675	D8m6676	D8m6677	D8m6678
D8m6609	0.478793297798	0.506204910306	0.565033302039	0.468179031394	0.466715842104	0.500280809136	0.486309906366	0.532656535575	0.552607132912	0.634656805564	0.61555670312	0.512252912163	0.452472766967	0.408205337252	0.41019014631	0.526572743919	0.512293195351	0.551358069173	0.547055950432	0.57026608168	0.621732584609	0.514847210847	0.475662605466	0.3973279151	0.390515932946	0.352365441245	0.397363110534	0.347116859075	0.328909191299	0.0	0.565536656523	0.51009236167	0.494588155649	0.499402194867	0.397058557136	0.370557328153	0.550885024991	0.569750783487	0.488596084185	0.529758047675	0.478188157793	0.505104789114	0.59896798403	0.43078666109	0.565666318301	0.432112974699	0.532553335039	0.452017458899	0.47332620113	0.520872432436	0.424606356	0.449268189338	0.576317331129	0.586105683752	0.513231765257	0.493009048486	0.518653243943	0.476432452978	0.515808321971	0.514308178796	0.609651298175	0.60007003159	0.527027186845	0.498406156139	0.436896636906	0.571999472312	0.5681661999	0.400232300722	0.410056461269	0.594852256437	0.595579386204	0.486343891008	0.447620450602	0.399325914182	0.401756896501	0.328096887621	0.401002859302	0.349661530778	0.302784408132	0.440578639594	0.42539077009	0.543932733382	0.540319508794	0.478680522439	0.464272965152	0.567409911207	0.548245627095	0.600958948173	0.60277146914	0.437700623518	0.444450880854	0.502673889748	0.450491824921	0.442128457428	0.479647844209	0.536892098218	0.537556000976	0.496728313281	0.480736390336
D8m6610	0.587350986649	0.564593589527	0.72586238121	0.61898192901	0.649820794032	0.626894351633	0.638399640723	0.608572830347	0.611670703785	0.41329188844	0.459955554676	0.442665659027	0.451453527223	0.578566566954	0.617599267743	0.698180167927	0.670545729468	0.423366013355	0.429957227405	0.407043899734	0.393522904395	0.55171403668	0.540897431016	0.456661228581	0.464371006765	0.585771178494	0.613158502965	0.628766916968	0.595472307142	0.565536656523	0.0	0.31569615584	0.412791044409	0.392053263387	0.497018733587	0.465980647217	0.502731383812	0.509936985354	0.625884099077	0.677743204275	0.595438225528	0.583118276259	0.49174865951	0.449782396686	0.447294801644	0.622416458721	0.475810382928	0.585152988952	0.646096322312	0.429898984543	0.510350913745	0.484462546659	0.389231186248	0.416362351904	0.550805687995	0.586553766139	0.643691428817	0.564743713369	0.61548408452	0.618658847607	0.391441876082	0.398415733273	0.507026874701	0.488725052647	0.616769422369	0.436907949013	0.43142720018	0.50667613376	0.550499976686	0.453271258213	0.43214957942	0.385854131819	0.383504656901	0.467547460787	0.446306057293	0.53079874252	0.496573728347	0.517571216686	0.551043396373	0.553553244043	0.550502572788	0.396676024256	0.401940023005	0.356275010343	0.344309795091	0.366767723161	0.360875323844	0.37821315017	0.411723957561	0.537947974915	0.584770418709	0.487796502448	0.50279298648	0.503032033421	0.536592763896	0.355769389148	0.352274851292	0.654935405155	0.641877039678
D8m6611	0.540670194647	0.571720447788	0.638557553191	0.524686203576	0.548482986983	0.601026692131	0.575666723471	0.611237718458	0.613426148028	0.534215382899	0.554633822872	0.507704522531	0.50771630166	0.543541485916	0.570968717318	0.641228815461	0.610554790157	0.511450980059	0.503769246023	0.497989949533	0.50898694944	0.552792683829	0.502236092936	0.45204267633	0.445642377185	0.565223992481	0.590201705919	0.574843120324	0.549124229131	0.51009236167	0.31569615584	0.0	0.438391365681	0.445893368587	0.47748543014	0.460430311265	0.542537441721	0.556797366494	0.528582760322	0.581235928551	0.536563037328	0.558486505559	0.568294548553	0.445075166097	0.536111792609	0.574784739006	0.549324711611	0.544220496611	0.605579569386	0.47209852252	0.449156347454	0.411859612495	0.494212714525	0.50917558921	0.538520632696	0.534760606638	0.571357321494	0.514420614468	0.601394405148	0.604778421037	0.51043035416	0.513445129761	0.538783105423	0.548121574363	0.575348466017	0.502532943868	0.517052805169	0.471793706144	0.498211041765	0.533815381179	0.519100264953	0.428701818696	0.379681099807	0.451041415001	0.442000406574	0.503078173935	0.492806626124	0.510875255437	0.513843458944	0.470038748289	0.500921182123	0.48438326047	0.478866077457	0.415172187726	0.398199048947	0.476670649914	0.470063334779	0.50855414254	0.52399555548	0.520972175866	0.569738612732	0.539014864874	0.506863062951	0.391551346285	0.416540717458	0.4304740565	0.426527260089	0.59738611895	0.580153649384
D8m6612	0.472261908921	0.44306693729	0.582516193289	0.539429753985	0.559011679618	0.520302760162	0.524100721735	0.520960142495	0.538243198741	0.502898584672	0.458361209026	0.458586855384	0.465414539852	0.483155822648	0.530029902104	0.578831745383	0.562233502004	0.47408243197	0.474195292374	0.42243240218	0.481270426101	0.488980639536	0.463075011819	0.443734927287	0.453684714759	0.527552130753	0.564578435945	0.53211112769	0.532908552013	0.494588155649	0.412791044409	0.438391365681	0.0	0.204751463121	0.422983100099	0.408905973287	0.498273285459	0.504483829838	0.516527286897	0.549335151093	0.488733883991	0.485193645271	0.512908899073	0.46558369199	0.488024240178	0.518926885077	0.466758841098	0.486372540032	0.541636461874	0.448943900642	0.450035372338	0.458211715192	0.471015797126	0.490360983268	0.482159391495	0.461518348064	0.527008025561	0.473509784888	0.525603546903	0.537275530494	0.484322464684	0.488443749466	0.495511045678	0.466847881055	0.531340541999	0.507394676761	0.490312245111	0.419170589426	0.431677256601	0.504938224714	0.495062588573	0.374592784233	0.362181982545	0.450342921902	0.447284200219	0.46083887948	0.427682113622	0.456340828412	0.477316931341	0.477868103402	0.436967074135	0.272173738058	0.284236447399	0.394927743664	0.389112625952	0.42251256507	0.418073291609	0.477713817613	0.490950382581	0.458693232182	0.50116067797	0.502580585983	0.511442458459	0.456285262033	0.472486682692	0.382235402422	0.391032303094	0.546809215238	0.53002177108
D8m6613	0.511227452671	0.477216716815	0.655858551813	0.573036116311	0.593851546608	0.550509404627	0.570103455616	0.534448770883	0.547564698136	0.476184286897	0.442014454317	0.440838714077	0.430382051789	0.50848903611	0.55545600435	0.633402710917	0.608258402937	0.440209011095	0.440800173938	0.384364156178	0.45648979955	0.503406274208	0.495761286172	0.422500458837	0.437541184109	0.51367305604	0.551872094628	0.534598100168	0.530213009757	0.499402194867	0.392053263387	0.445893368587	0.204751463121	0.0	0.440517435427	0.410074131417	0.491874240109	0.493507336271	0.578888739147	0.608647204214	0.5487530332	0.536376120591	0.498178887959	0.454182366453	0.45531471295	0.554485937672	0.461790159009	0.532755929343	0.59159045275	0.43073173737	0.482031700344	0.471760986148	0.429687452979	0.452787256674	0.512402923678	0.510544029868	0.577906983492	0.509737190566	0.543540227871	0.555293594171	0.453856976945	0.449154316923	0.479745309063	0.444708276026	0.556833142173	0.465796064847	0.453568060574	0.439121325033	0.463014289173	0.470919224679	0.465451170046	0.359550626945	0.369722608766	0.43090756487	0.430948373786	0.455093747695	0.434092295258	0.438923772318	0.473259544671	0.526636407895	0.482536329594	0.24010925636	0.241269237814	0.369889428766	0.360314190006	0.395057497644	0.389056289555	0.444458108476	0.45163461188	0.472103901582	0.522095781623	0.47820181734	0.491974650623	0.496984697977	0.525231158177	0.373812615359	0.378854112312	0.597430663334	0.579859583468
D8m6614	0.480651233477	0.451616368419	0.592372903681	0.49412342652	0.51924709614	0.437704253919	0.464456935269	0.418744579708	0.437719181209	0.558240022041	0.48609374107	0.416725677925	0.383301819685	0.33617433446	0.369816843527	0.49094126588	0.482648397737	0.495517129999	0.485765316161	0.465815303304	0.544608815701	0.394941647511	0.381764518794	0.397811526263	0.390338274867	0.426584500726	0.483133846457	0.452348941036	0.419474372653	0.397058557136	0.497018733587	0.47748543014	0.422983100099	0.440517435427	0.0	0.236869130856	0.43505707071	0.448479302214	0.490480367003	0.548969100882	0.430211952848	0.408557516087	0.480746277946	0.384674839959	0.468807783777	0.383827586587	0.414333905693	0.407547918379	0.451756264853	0.421599705637	0.410900948951	0.435818992612	0.498726247937	0.501962125494	0.491798031401	0.488492930439	0.489454028549	0.432979269059	0.433134484042	0.432451383094	0.526339298825	0.525890216929	0.433502682288	0.404150077051	0.37775207087	0.488757763704	0.492386483497	0.35161409713	0.37492300577	0.509477319985	0.516244748556	0.38886176034	0.359882992564	0.391138832175	0.393515022464	0.405692744962	0.383148989369	0.40135241179	0.411051477937	0.444905960547	0.397845908357	0.444951109281	0.443481942867	0.403703889754	0.391863836145	0.493483015901	0.471998025465	0.538707390443	0.527861617837	0.371290262283	0.360043955234	0.431326989746	0.455554383813	0.43640503278	0.483669821179	0.467564257173	0.481469648897	0.462997682159	0.453565737662
D8m6615	0.455915146249	0.442852569136	0.59875909443	0.467078115948	0.498548835677	0.447380678503	0.46961990324	0.452204813133	0.456032919494	0.522604819746	0.473946960268	0.415938505912	0.360062632112	0.352370668182	0.383530284636	0.510413513305	0.493055482413	0.470422848406	0.463853739619	0.44312986652	0.500762467306	0.41400858038	0.405625318864	0.373952329355	0.380048464377	0.409841260329	0.449710167246	0.441693597598	0.397504137261	0.370557328153	0.465980647217	0.460430311265	0.408905973287	0.410074131417	0.236869130856	0.0	0.430510368113	0.446233414725	0.487174243777	0.54529992011	0.448504117592	0.429766964927	0.470267299637	0.368518146424	0.44448979369	0.409744039345	0.409779263449	0.418180477469	0.490746576604	0.399143905655	0.40666302607	0.429939407881	0.462822216072	0.475696330942	0.470540705996	0.473300491245	0.504314092091	0.441808182892	0.452582441942	0.46031553835	0.49597765321	0.48539641749	0.430106064035	0.395999819091	0.391639391216	0.468914983753	0.465625789201	0.354503247713	0.379215933325	0.479118009884	0.474197896869	0.374788670032	0.354902787991	0.384698064321	0.380256879203	0.394591660479	0.380320575918	0.373607684367	0.389191445754	0.442059918507	0.40015770614	0.429374186652	0.427614540701	0.377213230751	0.375746260354	0.456305523454	0.442821964598	0.50433937516	0.494957118678	0.382335587076	0.391008603438	0.423880852157	0.435721124807	0.434626011449	0.477988529512	0.449820158776	0.457908615942	0.478121878768	0.468275986128
D8m6616	0.550750365468	0.492038030694	0.689624103258	0.579723397985	0.615509840747	0.562606144779	0.617769876907	0.484410706058	0.488910384682	0.472744687643	0.424345586173	0.44081033147	0.415301603908	0.474738660335	0.534589234196	0.622285211708	0.61419283089	0.434068645092	0.433516307581	0.397932700394	0.459889969309	0.481217540582	0.509203914803	0.418119149525	0.424500035566	0.533484642666	0.579390832944	0.58453240562	0.537386625442	0.550885024991	0.502731383812	0.542537441721	0.498273285459	0.491874240109	0.43505707071	0.430510368113	0.0	0.192670251996	0.581803260155	0.629080910921	0.467857149852	0.413725022408	0.326951815796	0.414824660186	0.349462516163	0.534197869347	0.357749164053	0.502508945445	0.555466342744	0.312241201418	0.483056366476	0.473978495338	0.41034350158	0.406046503828	0.516435860242	0.549500304596	0.634227294864	0.578367899058	0.516805038139	0.513968472628	0.419051858214	0.409294928153	0.460601735421	0.404058497619	0.506733310042	0.410255200815	0.396550259984	0.463535787264	0.509175327117	0.375742529438	0.377873817452	0.3820820888	0.433376551851	0.424359331312	0.416292252338	0.476094937458	0.381589073632	0.450451306947	0.513988220529	0.568881220278	0.524508855886	0.452691095825	0.447326744119	0.438941008237	0.431268513357	0.42783054931	0.418272605375	0.4422794477	0.427519613878	0.411530000659	0.421246649116	0.391156805951	0.524754034208	0.565871490616	0.608652837768	0.458426987639	0.472848094205	0.60653894852	0.594732773461
D8m6617	0.566911761361	0.504435370455	0.705188975302	0.596668358873	0.64676706558	0.568958353867	0.620950123245	0.485094000909	0.484510636327	0.456925697683	0.412549717674	0.43931018339	0.425135424933	0.486168530447	0.547329924964	0.633212474751	0.613117798516	0.428679083816	0.426218594465	0.386867245532	0.449822640895	0.482619970201	0.512231231713	0.438243064459	0.44441451733	0.557707164319	0.597759409975	0.601903344883	0.562003274476	0.569750783487	0.509936985354	0.556797366494	0.504483829838	0.493507336271	0.448479302214	0.446233414725	0.192670251996	0.0	0.602551740749	0.656455887721	0.483118766892	0.418461483007	0.303541902245	0.426908851865	0.339357491016	0.557803358312	0.340078675638	0.517092962304	0.567789255561	0.310868396059	0.50547030429	0.495642501174	0.399418705694	0.390950150679	0.52195709336	0.570336559119	0.639650203734	0.587363869026	0.512300684265	0.513506032349	0.405183059739	0.403672623547	0.46628223246	0.40700229509	0.515562845778	0.401905818938	0.393581638694	0.48190669292	0.527029302523	0.353941907841	0.358390710972	0.387856575941	0.455690711524	0.441177745847	0.439091200604	0.492631654931	0.386550003089	0.463857292145	0.530633240501	0.591417223453	0.545660140379	0.447533662309	0.445358652037	0.451272308347	0.453750908509	0.415554791952	0.411759157634	0.428291288434	0.424668417626	0.430663968999	0.43819274651	0.38610270377	0.54264735843	0.586578056488	0.625847034782	0.460449262788	0.47332472084	0.615168144681	0.606792826342
D8m6618	0.399082689044	0.474424290867	0.396664225205	0.372178896165	0.358829218134	0.522276087009	0.4850485077	0.563703009156	0.56166761854	0.705453803056	0.692848274405	0.638686964276	0.624061116344	0.491043172081	0.502488276538	0.489196178087	0.455863088424	0.673339373775	0.67761176683	0.654168778034	0.695274526037	0.569319395373	0.494492825773	0.505621973217	0.490365947379	0.564967375316	0.602444759385	0.534213011689	0.538820112571	0.488596084185	0.625884099077	0.528582760322	0.516527286897	0.578888739147	0.490480367003	0.487174243777	0.581803260155	0.602551740749	0.0	0.207356048185	0.347895162648	0.424402755835	0.670580810849	0.509216014379	0.659174255014	0.457449889778	0.63163233538	0.419292830094	0.444106383409	0.589163827391	0.417940607827	0.425660935102	0.649993133674	0.666831364402	0.431450127666	0.398624483143	0.47916289318	0.477145283838	0.501511179777	0.508875731211	0.692639446857	0.679330419033	0.623155994227	0.618510344434	0.485575254549	0.669157917141	0.675249051488	0.449971205405	0.433730227824	0.672663006672	0.674810743227	0.55458958508	0.507172278644	0.493276248729	0.498898436716	0.481620761991	0.468645695156	0.529557672569	0.496081140255	0.341584600505	0.410648198079	0.625426204003	0.614525197252	0.619874096462	0.590498705769	0.635357835291	0.625202257591	0.680684679423	0.683572242531	0.459576062597	0.46787626119	0.620579054557	0.54363370856	0.382455358932	0.364115731157	0.604430302075	0.602885055797	0.437616055996	0.434757616859
D8m6619	0.429962127241	0.503778637796	0.399727489903	0.411852022893	0.393598372293	0.568450962399	0.525653486275	0.608571712079	0.609144084828	0.748559988433	0.733137106113	0.697091884766	0.687793196584	0.543807905775	0.550171423787	0.520262731594	0.4927683024	0.708976537943	0.71401001321	0.702907412308	0.732995712716	0.616254326019	0.536738722158	0.571669161716	0.552327637481	0.61265745283	0.642416992413	0.569303349793	0.585102980625	0.529758047675	0.677743204275	0.581235928551	0.549335151093	0.608647204214	0.548969100882	0.54529992011	0.629080910921	0.656455887721	0.207356048185	0.0	0.371184985811	0.46699656243	0.715742729968	0.571622208562	0.697425653738	0.503578587845	0.679960691607	0.471915346629	0.488265001441	0.644892609862	0.463805459444	0.473486959896	0.696377178663	0.708019861718	0.463470138034	0.42971766016	0.512822810979	0.519245846008	0.546384227343	0.548378050453	0.725826094437	0.718759666425	0.686412936225	0.672816803465	0.531725338064	0.709535614223	0.714165575717	0.508803884909	0.470302464898	0.709604524925	0.715581492778	0.605220521153	0.555249600683	0.547738222083	0.558700699083	0.540377869824	0.529333859154	0.586208653554	0.548374496816	0.386566564585	0.455825412157	0.667486867891	0.662330099095	0.658187575592	0.636857643972	0.68331982444	0.670481991632	0.712547972685	0.717390865407	0.518949659034	0.522025192755	0.663666303736	0.591494731498	0.425708044908	0.404674415161	0.640168740068	0.644002757572	0.474924568542	0.473754275276
D8m6620	0.425984326157	0.428052904674	0.470496399474	0.447609660839	0.458771401041	0.480672307432	0.474146839972	0.467467116414	0.474736777454	0.637315615627	0.587809264061	0.554462927058	0.547271088058	0.429511125286	0.456886219208	0.470651790244	0.449780621387	0.602118880132	0.601991753382	0.573301172339	0.625972946072	0.485353084835	0.426294816136	0.472896376908	0.473934611939	0.537331786315	0.583856537688	0.521926280198	0.524647600689	0.478188157793	0.595438225528	0.536563037328	0.488733883991	0.5487530332	0.430211952848	0.448504117592	0.467857149852	0.483118766892	0.347895162648	0.371184985811	0.0	0.247763925488	0.537179050398	0.449721963818	0.564066774969	0.395988278614	0.506007882504	0.357422348323	0.393551159143	0.50411126829	0.399546721001	0.430268137931	0.599061790386	0.589768154964	0.457275536	0.445594720992	0.46971479656	0.45499920966	0.445224856749	0.450933181311	0.612488655608	0.61139260034	0.55955410514	0.52981106279	0.42828666507	0.590050219667	0.589066992254	0.400782561714	0.401693040383	0.587511757161	0.583261139046	0.498261387216	0.469173019655	0.473091997976	0.47300023458	0.472228283231	0.398817506133	0.487890950798	0.48846815483	0.381291768385	0.405358311221	0.569281174846	0.563723026927	0.567574420396	0.54581022232	0.584020633462	0.567555649953	0.612981612781	0.611622130138	0.371865084371	0.355525346334	0.513639939277	0.521007003668	0.428369686459	0.444654737349	0.553200764551	0.564211426051	0.433088421978	0.429145553706
D8m6621	0.477933693772	0.426794098723	0.544269019875	0.506510076159	0.522577598904	0.45508704745	0.473624779931	0.407947724383	0.419090501256	0.612757326562	0.52289668288	0.498996522862	0.503623545388	0.399086522348	0.432413409127	0.453830762769	0.449060370503	0.571534424702	0.564690279772	0.526995108332	0.601882146943	0.441651970949	0.423201418084	0.470730992418	0.476485021289	0.53997094038	0.579861426721	0.541539572647	0.522304019772	0.505104789114	0.583118276259	0.558486505559	0.485193645271	0.536376120591	0.408557516087	0.429766964927	0.413725022408	0.418461483007	0.424402755835	0.46699656243	0.247763925488	0.0	0.46964832407	0.441169520177	0.512368236818	0.367494132087	0.434808586537	0.353965521777	0.389330649706	0.457663440314	0.42766099933	0.454368294071	0.572616148714	0.562593882144	0.490673006695	0.495293820823	0.484609288361	0.46277925275	0.41288904946	0.423100266967	0.58318852088	0.576415731571	0.520102589486	0.479187296703	0.402787563252	0.56041671568	0.547904889401	0.401439163151	0.409688676205	0.541213777016	0.550065634069	0.461540710238	0.464088150577	0.467771160827	0.466740841784	0.480705663387	0.382085996376	0.484660458043	0.501336332564	0.440972026855	0.42306070535	0.529375240396	0.5213080191	0.53032751542	0.526210371342	0.557289509744	0.544371932616	0.584508106664	0.581030202185	0.354392024619	0.319483961405	0.469411537794	0.515695547408	0.478011492404	0.510103253204	0.522772897021	0.541644052425	0.445252388343	0.440985736861
D8m6622	0.614441293667	0.529598592678	0.753549872748	0.655785502163	0.700555987506	0.609370440811	0.655826445668	0.510964357774	0.519546664364	0.419670650148	0.363594658065	0.426967059103	0.415992198729	0.53685974974	0.578111115489	0.656319028749	0.66012679863	0.387185190351	0.376664183674	0.369690967002	0.422285492891	0.50245561102	0.545460038647	0.495095659975	0.505887252249	0.590311689516	0.612619218238	0.62814755962	0.598175871611	0.59896798403	0.49174865951	0.568294548553	0.512908899073	0.498178887959	0.480746277946	0.470267299637	0.326951815796	0.303541902245	0.670580810849	0.715742729968	0.537179050398	0.46964832407	0.0	0.458396385659	0.277459567677	0.57031517497	0.322442235613	0.555565294666	0.609654164227	0.33006107433	0.567421478207	0.56797451913	0.394583641831	0.374047437924	0.541232031797	0.614956452073	0.665878617967	0.622222360342	0.570591263902	0.570452834289	0.362537867268	0.369858751807	0.479847069296	0.418826117977	0.564308210067	0.358771156006	0.332231243181	0.528897454721	0.566592332803	0.332615009498	0.331690695501	0.419903735116	0.482739119339	0.502297140783	0.484448760565	0.543870490811	0.462524193641	0.501669667841	0.581989432942	0.636730738778	0.579328201379	0.444810035133	0.449964876132	0.425984165485	0.437403636389	0.394909057733	0.393843968011	0.4023064213	0.395343306943	0.478636133269	0.479216646286	0.368377166627	0.571129033429	0.63601771326	0.66560455701	0.455543330894	0.483351257393	0.65771254306	0.644255653649
D8m6623	0.517733573231	0.509349703778	0.652726277652	0.492089614348	0.529241432459	0.537448249773	0.568885269923	0.524625819434	0.534170200086	0.529715932908	0.478731493939	0.412547316188	0.363377596458	0.439318757782	0.492929282492	0.613138445465	0.608658294451	0.43945240446	0.429808850093	0.435488668801	0.519386710942	0.50196769998	0.471344355265	0.329395677085	0.319822107039	0.457524521406	0.50321022465	0.509362254559	0.452315341495	0.43078666109	0.449782396686	0.445075166097	0.46558369199	0.454182366453	0.384674839959	0.368518146424	0.414824660186	0.426908851865	0.509216014379	0.571622208562	0.449721963818	0.441169520177	0.458396385659	0.0	0.406961702168	0.458110991858	0.394537096883	0.47484613464	0.525712100311	0.386318160046	0.435881522551	0.435049292214	0.452567574165	0.464915377113	0.526921099156	0.501388386319	0.590359872419	0.530239934097	0.53872419458	0.540557887808	0.48838759164	0.4773302195	0.433215218848	0.379685764269	0.495739696879	0.457263217543	0.433786342465	0.405867218144	0.439480616854	0.477022988648	0.476988223653	0.359917180031	0.349475546857	0.342020475681	0.321946097475	0.415777026139	0.402649168543	0.404528581532	0.416776793298	0.495809625333	0.46902635901	0.479296468737	0.473437600165	0.362334738587	0.353540744708	0.456850433945	0.437352506563	0.493115869041	0.461222151716	0.315275489966	0.418657609375	0.398727528623	0.404533581822	0.449802094193	0.49046656753	0.447524475645	0.43723742579	0.588057087128	0.574262664205
D8m6624	0.593300189958	0.519787768815	0.746728878758	0.631582504188	0.672428186111	0.608463239655	0.663771906962	0.545577609216	0.554885405481	0.401452200262	0.377674983049	0.393160042425	0.376611235805	0.532455208123	0.577558926738	0.674072375925	0.678355550157	0.347366611972	0.34514452955	0.353539082387	0.392876151852	0.516742014626	0.553265594506	0.445309300712	0.465056243432	0.556734809251	0.589543517012	0.608618830842	0.567368185372	0.565666318301	0.447294801644	0.536111792609	0.488024240178	0.45531471295	0.468807783777	0.44448979369	0.349462516163	0.339357491016	0.659174255014	0.697425653738	0.564066774969	0.512368236818	0.277459567677	0.406961702168	0.0	0.572453864297	0.313553236766	0.566679698123	0.622809901771	0.330170945119	0.555396571213	0.542728168212	0.344529299107	0.344301304707	0.530185959419	0.575955016576	0.671684270708	0.618031813704	0.589626734181	0.583207133628	0.348104568936	0.33281981137	0.440263759464	0.37733695252	0.573128740616	0.343621279586	0.309110128865	0.510632555401	0.545029376576	0.339121285831	0.331009855335	0.37588794044	0.435126054704	0.444787511678	0.431218831221	0.512716650396	0.44582846707	0.465785607298	0.53283576463	0.620352983688	0.566119118046	0.418380932135	0.427688325158	0.376996961342	0.386824703208	0.355895573014	0.346273736747	0.366196213254	0.351506564587	0.446452198998	0.503816057178	0.347164492896	0.50529974769	0.601504027597	0.637936031673	0.406961173506	0.418066379526	0.673081692874	0.653405733725
D8m6625	0.492791753958	0.465382945743	0.561491692335	0.509736880746	0.511061286798	0.412504198034	0.426197004247	0.439983985714	0.469665459454	0.6931236806	0.607879740664	0.532567560644	0.496641076028	0.401927601038	0.376711377381	0.424467745475	0.459777242403	0.601427032277	0.597236230343	0.598388537462	0.671779736919	0.468760709099	0.445041504891	0.475866494879	0.475267336241	0.488784951903	0.527869490363	0.471896406615	0.470809866187	0.432112974699	0.622416458721	0.574784739006	0.518926885077	0.554485937672	0.383827586587	0.409744039345	0.534197869347	0.557803358312	0.457449889778	0.503578587845	0.395988278614	0.367494132087	0.57031517497	0.458110991858	0.572453864297	0.0	0.48659608585	0.337790415301	0.345048513665	0.53955094024	0.479684434587	0.51732851366	0.628914249167	0.629807544408	0.539448518063	0.502850976967	0.455209230513	0.425816115774	0.428564463993	0.435838310389	0.642507689171	0.632979512623	0.512643623765	0.491627713846	0.382194799862	0.613683869636	0.599168629505	0.382414807415	0.384165790195	0.62571142682	0.630930089701	0.516211310497	0.481627114515	0.480210105619	0.47375523376	0.463401923376	0.444519628699	0.490260449397	0.451201189462	0.427407084145	0.384874452426	0.579704246682	0.575834065444	0.527723000765	0.519020745945	0.612153841069	0.597860623328	0.642086447112	0.627188893593	0.367447724336	0.331448988916	0.491622321624	0.422678697274	0.473177131326	0.507303164548	0.565170695628	0.575885727486	0.429682328472	0.420720526684
D8m6626	0.573081473047	0.494717400575	0.722399570161	0.626819746316	0.661763283065	0.516836134931	0.59090573455	0.442675465802	0.453395004463	0.44859852275	0.362673054644	0.33839116086	0.333404845923	0.466774014964	0.507972998078	0.601642154229	0.606038265951	0.351770224249	0.352522412295	0.36663496276	0.427477741269	0.455953536793	0.488283030702	0.419406630974	0.449185161006	0.514367811988	0.565679018675	0.581512759267	0.53846736859	0.532553335039	0.475810382928	0.549324711611	0.466758841098	0.461790159009	0.414333905693	0.409779263449	0.357749164053	0.340078675638	0.63163233538	0.679960691607	0.506007882504	0.434808586537	0.322442235613	0.394537096883	0.313553236766	0.48659608585	0.0	0.502396810521	0.546269636246	0.329660406433	0.540251445702	0.536163189998	0.401507597195	0.39621894952	0.537635736046	0.571768159543	0.623518195581	0.559826162156	0.505359680193	0.509857905476	0.39538681576	0.394345210682	0.382562320637	0.306420269239	0.498342827933	0.386656919404	0.342451929561	0.475006132752	0.512721060519	0.379769607533	0.370796101331	0.375758807543	0.432786675625	0.455394347037	0.437660502987	0.49163927428	0.397972192468	0.456899377396	0.512045602153	0.593105538118	0.526984994231	0.408458823835	0.418900770635	0.382585201451	0.395306290644	0.400917738003	0.395417780703	0.400963283663	0.380058007057	0.399785268467	0.420259702251	0.294546565883	0.485503069034	0.591557158448	0.629710200252	0.393604519783	0.41897728344	0.602787606118	0.583923474171
D8m6627	0.418049727742	0.413181268401	0.489445655842	0.510233338254	0.495572697361	0.389909371054	0.372415223551	0.407374738324	0.421503632924	0.647945396565	0.586982063981	0.532988283842	0.515434532668	0.394731654045	0.403597585519	0.365305287708	0.376736135222	0.590072343504	0.590302370386	0.57895195748	0.629812580801	0.44721810628	0.418117951531	0.484513791529	0.48450550789	0.516348286852	0.559400289201	0.492341883479	0.494671183323	0.452017458899	0.585152988952	0.544220496611	0.486372540032	0.532755929343	0.407547918379	0.418180477469	0.502508945445	0.517092962304	0.419292830094	0.471915346629	0.357422348323	0.353965521777	0.555565294666	0.47484613464	0.566679698123	0.337790415301	0.502396810521	0.0	0.240398162577	0.52022576235	0.453061563712	0.470995674398	0.59382602487	0.595678858936	0.453389914966	0.458482579033	0.39405552423	0.386339366946	0.372519537528	0.3842522211	0.613305045981	0.615792650967	0.527618264512	0.510493395877	0.38126064454	0.581269581468	0.583882903896	0.392645283189	0.37696937638	0.594652819153	0.594440142203	0.503645750596	0.469030993395	0.478429752964	0.472844664338	0.461172223301	0.402192318159	0.479111412132	0.460316162195	0.377570798368	0.368404504331	0.552260141005	0.552151798369	0.539356167642	0.530181809998	0.578532241265	0.558506623233	0.616393680645	0.616796340324	0.397683562415	0.363998899853	0.516135973062	0.490746979825	0.429907100363	0.462016040098	0.538060842162	0.556506260719	0.363760051971	0.365714197869
